2024-08-23 16:28:20,916 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-08-23 16:54:31,076 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-compat-3.8.6.jar
2024-08-23 16:54:31,076 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-core-3.8.6.jar
2024-08-23 16:54:31,077 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-embedder-3.8.6.jar
2024-08-23 16:54:31,077 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-3.8.6.jar
2024-08-23 16:54:31,077 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-model-builder-3.8.6.jar
2024-08-23 16:54:31,077 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-plugin-api-3.8.6.jar
2024-08-23 16:54:31,077 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-repository-metadata-3.8.6.jar
2024-08-23 16:54:31,077 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-api-1.6.3.jar
2024-08-23 16:54:31,078 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-connector-basic-1.6.3.jar
2024-08-23 16:54:31,078 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-impl-1.6.3.jar
2024-08-23 16:54:31,078 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-provider-3.8.6.jar
2024-08-23 16:54:31,078 [Worker-14: Launching mavenrun-c9a3ea0a-61a0-409f-af19-de77c5232784] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\maven-resolver-spi-1.6.3.jar
